check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
24/03/2023,27/03/2023,6,4,SIXTY SoHo,"4,506",733,4,SoHo,8.2,Very Good,"5,633",FREE,No,Superior Queen Room,5.2 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Graduate New York,"3,122","2,139",4,New York,8.5,Very Good,"3,469",Free,Yes,Graduate King - Accessible,2.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,247","3,023",4,Chelsea,7.9,Good,NaN,Not Free,Yes,Queen Room - Disability Access Tub,2.4 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,Renaissance New York Times Square Hotel,"3,917","1,325",4,Manhattan,8.5,Very Good,NaN,FREE,No,King Room,1 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,"Club Quarters Hotel Times Square, New York","3,583","2,531",4,Manhattan,7.8,Good,NaN,Not Free,Yes,Standard Queen Room,1.3 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Four Points by Sheraton Midtown - Times Square,"3,473","1,875",4,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Executive Hotel Le Soleil New York,"3,469","2,493",4,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Suite,2 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Empire Hotel,"4,423","2,513",4,Upper West Side,6.8,Review score,NaN,FREE,No,Superior King Room,400 m ,Subway Access,4
24/03/2023,27/03/2023,6,4,Sheraton Tribeca New York Hotel,"3,331","2,437",4,Tribeca,7.6,Good,NaN,Not Free,Yes,Standard King Room,5.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Courtyard by Marriott New York Manhattan/Chelsea,"3,422",749,4,Chelsea,8.4,Very Good,NaN,FREE,No,King Room,2.4 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Courtyard New York Manhattan/Times Square,"3,275","1,444",4,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,1.6 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,Square Hotel at Times Square,"3,396","2,380",4,Manhattan,7,Good,NaN,FREE,No,Standard Queen Room,0.8 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,"InterContinental New York Times Square, an IHG Hotel","3,928","1,356",4,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,Standard Room,1.2 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,NoMo SoHo,"3,274",537,4,SoHo,7.3,Good,"3,637",FREE,No,Classic Queen,5.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Park Central,"3,653","2,595",4,Manhattan,7.6,Good,NaN,Not Free,Yes,Classic Room with Two Double Beds,400 m ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hyatt Centric Times Square New York,"4,555",621,4,Manhattan,8.3,Very Good,NaN,FREE,No,King Room with View,1.2 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hyatt Centric Midtown 5th Avenue New York,"3,946",229,4,Manhattan,7.8,Good,NaN,FREE,No,King Room with King Bed,1.9 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hilton Club The Quin New York,"5,619",948,4,Manhattan,8.4,Very Good,NaN,FREE,No,Deluxe King Studio,0.5 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Hilton Garden Inn New York Times Square North,"3,966","2,338",4,Manhattan,7.7,Good,NaN,FREE,No,King Room with City View,1.3 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Pestana Park Avenue,"3,554",821,4,Murray Hill,8.5,Very Good,"3,821",Not Free,Yes,Superior Room,1.9 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hilton Garden Inn New York/Midtown Park Avenue,"3,471",867,4,Manhattan,8,Very Good,NaN,Not Free,Yes,King Room,2.4 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"3,814","4,556",4,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,TownePlace Suites by Marriott New York Manhattan/Times Square,"4,019","1,456",4,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,King Studio - Hearing Accessible,1.2 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,W New York - Union Square,"5,287",167,4,Union Square,7.6,Good,NaN,FREE,No,"Mega Guest Room, Larger Guest room, 1 King",3.5 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Lex Hotel NYC,"2,918",595,4,Kips Bay,8.1,Very Good,"3,433",Free,Yes,Queen Room,3 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,Arlo NoMad,"3,832","2,419",4,NoMad,8.1,Very Good,"4,034",FREE,No,Queen Room City,2.4 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,La Quinta by Wyndham Time Square South,"3,468","2,102",4,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,King Room - Non-Smoking,1.7 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"3,433",54,4,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,HGU New York,"3,335","1,530",4,Manhattan,7.4,Good,"3,924",FREE,No,Queen Deluxe,2.4 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hard Rock Hotel New York,"6,367","1,285",4,Manhattan,8.8,Excellent,NaN,FREE,No,Superior King Room,1 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Ace Hotel New York,"3,122","1,029",4,NoMad,7.9,Good,NaN,FREE,No,Single Room,2.5 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Walker Hotel Tribeca,"3,323","1,272",4,Chinatown,8.1,Very Good,NaN,Free,Yes,Walker Cozy King,5.8 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,"The Jewel Hotel, New York","4,393","1,659",4,Manhattan,8.6,Excellent,NaN,FREE,No,Deluxe Room,1 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Renaissance New York Chelsea Hotel,"3,854",540,4,Chelsea,7.8,Good,NaN,FREE,No,"Guest Room, 1 King",2.8 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","3,425",623,4,Hell's Kitchen,8.5,Very Good,NaN,Not Free,Yes,Leisure King Room - Non-Smoking,1.9 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Archer Hotel New York,"4,533",711,4,Manhattan,8.7,Excellent,NaN,FREE,No,Room Type Selected by Hotel,1.8 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Aloft Manhattan Downtown - Financial District,"2,201","1,109",4,Wall Street - Financial District,7.5,Good,NaN,Free,Yes,"Guest Room, 1 King",6.8 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Moxy NYC East Village,"4,203","1,683",4,East Village,8.2,Very Good,NaN,FREE,No,"Guest room, 1 Queen",4.1 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hotel Belleclaire Central Park,"4,210","2,258",4,Upper West Side,8.1,Very Good,NaN,FREE,No,Standard 1 Full,1.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,The Muse New York,"3,832",952,4,Manhattan,8.2,Very Good,NaN,FREE,No,Executive King,1.1 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Dream Midtown,"2,769",665,4,Manhattan,7.5,Good,NaN,FREE,No,Queen Room,400 m ,Subway Access,4
24/03/2023,27/03/2023,6,4,New York Marriott Marquis,"6,715","1,727",4,Manhattan,8.2,Very Good,NaN,Not Free,Yes,"Renovated Deluxe, Guest room, 1 King, Sofa bed",1.1 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Cambria Hotel New York - Chelsea,"3,915","2,572",4,Chelsea,8,Very Good,NaN,FREE,No,Queen Room with Two Queen Beds,2.5 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Doubletree By Hilton New York Times Square West,"3,132","14,195",4,Hell's Kitchen,7,Good,NaN,FREE,No,One King Bed Standard,1.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Pestana CR7 Times Square,"3,303","1,389",4,Hell's Kitchen,8.1,Very Good,"3,477",Not Free,Yes,Comfort Plus,1.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,The Benjamin Royal Sonesta New York,"3,526",587,4,Midtown East,7.6,Good,"4,702",FREE,No,Queen Room,1.5 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Riu Plaza New York Times Square,"5,104","6,361",4,Hell's Kitchen,8.4,Very Good,"7,089",FREE,No,Executive King Room,1 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hotel Boutique at Grand Central,"3,000","1,460",4,Midtown East,7.7,Good,NaN,Not Free,Yes,Standard Queen Room,1.8 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hilton Garden Inn West 35th Street,"3,294","2,496",4,Manhattan,8.3,Very Good,NaN,FREE,No,King Room with Bath Tub - Mobility Access - Non-Smoking,2 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,"Le Meridien New York, Central Park by Marriott","4,936",432,4,Manhattan,7.1,Good,NaN,FREE,No,"Guest Room, 1 King, Cozy King",500 m ,Subway Access,5
24/03/2023,27/03/2023,6,4,The Renwick,"3,056","1,038",4,Murray Hill,8.2,Very Good,"3,396",Free,Yes,Gallery King,2 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,The Gotham Hotel,"3,802",883,4,Midtown East,8.3,Very Good,NaN,Not Free,Yes,King Room with Balcony,1.4 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Courtyard New York Manhattan/Midtown West,"4,071","2,306",4,Hudson Yards,8.6,Excellent,NaN,Not Free,Yes,"Guest room, 2 Queen",2.1 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Dream Downtown,"3,264",664,4,Chelsea,7.2,Good,NaN,FREE,No,King Room,3.4 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Thompson Central Park - New York,"6,106",152,4,Manhattan,8.1,Very Good,NaN,FREE,No,King Room,0.5 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Hampton Inn Times Square Central,"3,759","2,265",4,Manhattan,8.2,Very Good,NaN,FREE,No,King Room,1.5 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,Hyatt Centric Wall Street New York,"3,198",228,4,Wall Street - Financial District,8.5,Very Good,NaN,FREE,No,King Room,7.3 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,"The Lexington Hotel, Autograph Collection","3,653",338,4,Midtown East,7.9,Good,NaN,FREE,No,Standard Queen Room - Hearing Accessible,1.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,New York Hilton Midtown,"3,858",834,4,Manhattan,7.5,Good,NaN,Not Free,Yes,Urban 1 Queen Bed,0.7 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Hotel 32 32,"3,281",743,4,Manhattan,6.8,Review score,"4,375",Not Free,Yes,Double Studio with balcony,2.4 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,Sheraton New York Times Square Hotel,"3,605",972,4,Manhattan,7.4,Good,NaN,Not Free,Yes,Traditional Queen Room with Adapted Tub - Mobility and Hearing Accessible,0.6 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,LUMA Hotel - Times Square,"5,428","2,146",4,Manhattan,9,Wonderful,NaN,FREE,No,Urban Room With Two Queen Beds,1.5 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,DoubleTree by Hilton Hotel New York City - Chelsea,"3,360","1,230",4,Chelsea,7.3,Good,NaN,FREE,No,King Room,2.5 km ,Subway Access,4
24/03/2023,27/03/2023,6,4,"The Langham, New York, Fifth Avenue","7,646",250,4,Manhattan,9.1,Wonderful,"10,195",Not Free,Yes,Deluxe Room with King Bed,2 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,SoHo 54,"2,297","1,553",4,SoHo,6.8,Review score,"2,552",FREE,No,SoHo King,5.3 km ,Subway Access,3
24/03/2023,27/03/2023,6,4,Lotte New York Palace,"9,333",330,4,Midtown East,8.1,Very Good,NaN,FREE,No,Cathedral View Room with King Bed,1.3 km ,Subway Access,5
24/03/2023,27/03/2023,6,4,Michelangelo Hotel,"3,853",704,4,Manhattan,8.5,Very Good,"4,533",FREE,No,Executive King Room,0.7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,The Evelyn NoMad,"4,798","2,610",5,NoMad,7.6,Good,"6,854",FREE,No,Deluxe Queen Room,2.7 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,TownePlace Suites by Marriott New York Manhattan/Chelsea,"4,066","2,417",5,Chelsea,8.1,Very Good,NaN,FREE,No,King Studio with Kitchenette,2.5 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,The Cloud One New York-Downtown,"3,356",582,5,Wall Street - Financial District,8.2,Very Good,NaN,FREE,No,Standard King Room,7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,SpringHill Suites by Marriott New York Manhattan Chelsea,"4,305","3,927",5,Chelsea,8.2,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hilton Garden Inn Times Square,"4,056","2,184",5,Manhattan,7.5,Good,NaN,Not Free,Yes,King Room - Disability Access,0.9 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,33 Seaport Hotel New York,"4,370",280,5,Wall Street - Financial District,8.6,Excellent,"5,463",Free,Yes,Superior Courtyard King,6.9 km ,,5
24/03/2023,28/03/2023,6,5,Hyatt Place NYC Chelsea,"4,749","6,673",5,Chelsea,8,Very Good,NaN,FREE,No,King Room,2.8 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hampton Inn Manhattan Times Square North,"4,571","2,669",5,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,King Room,0.6 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Fairfield Inn by Marriott New York Manhattan/Financial District,"2,798","2,275",5,Wall Street - Financial District,7.5,Good,NaN,FREE,No,King Room,7.2 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,MOXY NYC Times Square,"3,924","8,719",5,Manhattan,8,Very Good,NaN,FREE,No,Double Room,1.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,U Hotel Fifth Avenue I Empire State Building,"2,815","1,711",5,Manhattan,7.9,Good,"3,519",FREE,No,Queen Room,2.1 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,"The New Yorker, A Wyndham Hotel","3,538","9,013",5,Hell's Kitchen,7.7,Good,NaN,Not Free,Yes,Standard Queen Room with View,2 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hyatt Place New York City/Times Square,"4,199","15,115",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,CIVILIAN Hotel,"4,309","1,233",5,Hell's Kitchen,8.5,Very Good,NaN,Free,Yes,Double Room,0.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hilton Garden Inn New York Central Park South-Midtown West,"4,061","5,538",5,Manhattan,7.1,Good,NaN,Not Free,Yes,King Room with City View,450 m ,Subway Access,4
24/03/2023,28/03/2023,6,5,Millennium Downtown New York,"2,988","3,630",5,Wall Street - Financial District,7.3,Good,"3,515",FREE,No,Superior King Room,6.8 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Millennium Hotel Broadway Times Square,"3,583","5,914",5,Manhattan,7,Good,"4,216",FREE,No,Queen Room with Bath Tub - Hearing/Mobility Accessible,1.3 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Nolitan Hotel SoHo - New York,"3,550","1,153",5,SoHo,7.9,Good,"4,437",FREE,No,Deluxe Queen Room,5.4 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Artezen Hotel,"3,819",899,5,Wall Street - Financial District,9,Wonderful,NaN,Not Free,Yes,Deluxe King Room,6.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Iroquois New York Times Square,"4,746","1,739",5,Manhattan,8.2,Very Good,NaN,FREE,No,Superior Queen Room,1.4 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,TBA Times Square,"3,753","8,416",5,Hell's Kitchen,7.5,Good,NaN,FREE,No,Studio - Disability Access,1.6 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Park Terrace Hotel,"5,222","2,399",5,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,"Hotel Shocard Broadway, Times Square","2,767","1,056",5,Manhattan,7.6,Good,"3,374",FREE,No,Queen Room,1.5 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,The Moore,"4,132",870,5,Chelsea,8.5,Very Good,NaN,Free,Yes,Studio Queen,3 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,M Social Hotel Times Square New York,"5,489","5,632",5,Manhattan,8.4,Very Good,"6,099",FREE,No,Social Superior Hudson River View King,0.6 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hampton Inn Manhattan-35th St Empire State Bldg,"4,278","3,455",5,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,2 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Sofitel New York,"4,697",523,5,Manhattan,7.5,Good,"4,697",Not Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hyatt Grand Central New York,"3,301","1,201",5,Midtown East,7.3,Good,NaN,Not Free,Yes,One King Bed,1.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Warwick New York,"4,309","4,421",5,Manhattan,7.8,Good,NaN,Free,Yes,Premier King Bed,0.7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Ink 48 Hotel,"4,345","1,326",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,1.2 km ,,4
24/03/2023,28/03/2023,6,5,Element Times Square West,"4,584","5,481",5,Hell's Kitchen,7.5,Good,NaN,FREE,No,"Studio, 1 King",1.6 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,SpringHill Suites by Marriott New York Manhattan/Times Square South,"4,148","4,131",5,Hell's Kitchen,8,Very Good,NaN,FREE,No,1 Queen Bed,1.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Wingate by Wyndham New York Midtown South/5th Ave,"3,420","1,505",5,Manhattan,7.9,Good,NaN,FREE,No,King Room - Non-Smoking,1.9 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,"The Draper New York, Tapestry Collection by Hilton","4,786","1,031",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"4,166","5,200",5,Hell's Kitchen,8,Very Good,NaN,FREE,No,1 King Bed,1.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,1 Hotel Central Park,"7,958",491,5,Manhattan,8.4,Very Good,"13,962",Not Free,Yes,Queen Room,0.6 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,"Hotel 50 Bowery, part of JdV by Hyatt","3,944",829,5,Chinatown,8.6,Excellent,NaN,Free,Yes,King Room,5.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,YOTEL New York Times Square,"3,582","3,811",5,Hell's Kitchen,7.1,Good,"4,477",Not Free,Yes,Premium Queen View,1.5 km ,,4
24/03/2023,28/03/2023,6,5,Moxy NYC Chelsea,"5,054","3,723",5,Chelsea,8.3,Very Good,NaN,FREE,No,King Room with City View,2.5 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,"InterContinental New York Barclay Hotel, an IHG Hotel","4,803",899,5,Midtown East,8,Very Good,NaN,Not Free,Yes,Classic King Room - High Floor,1.5 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,Courtyard New York Downtown Manhattan/Financial District,"3,040",602,5,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,"The Beekman Tower, Trademark Collection by Wyndham","4,236",699,5,Midtown East,8.1,Very Good,NaN,Free,Yes,"1 Queen Bed, Studio Apartment, Non-Smoking",2.1 km ,,4
24/03/2023,28/03/2023,6,5,Arlo Midtown,"4,966","3,036",5,Hell's Kitchen,8.7,Excellent,"5,842",FREE,No,King Urban,1.7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Residence Inn by Marriott New York Manhattan/Central Park,"6,352","1,277",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
24/03/2023,28/03/2023,6,5,"Staypineapple, An Artful Hotel, Midtown New York","3,575",735,5,Hell's Kitchen,8.7,Excellent,"3,972",FREE,No,Fashionista King w/ Communication Features,1.8 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Sixty LES,"3,623","1,050",5,Lower East Side,7.2,Good,"4,529",FREE,No,Queen Studio,5.2 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,NoMo SoHo,"3,961",537,5,SoHo,7.3,Good,"4,660",FREE,No,Classic Queen,5.6 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Motto by Hilton New York City Chelsea,"4,737","1,205",5,Chelsea,8.8,Excellent,NaN,FREE,No,King Room,2.8 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,Square Hotel at Times Square,"3,713","2,380",5,Manhattan,7,Good,"4,126",FREE,No,Standard Queen Room,0.8 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,The Belvedere Hotel,"4,307","3,690",5,Hell's Kitchen,8,Very Good,"4,786",FREE,No,Standard Room with Two Double Beds,0.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Embassy Suites By Hilton New York Manhattan Times Square,"4,950","4,125",5,Manhattan,7.9,Good,NaN,Not Free,Yes,King Studio Suite - Hearing Accessible,1.9 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Royalton Park Avenue,"4,720",972,5,NoMad,8.2,Very Good,NaN,FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,Citadines Connect Fifth Avenue New York,"3,307","2,917",5,Manhattan,7.7,Good,"3,891",Not Free,Yes,Premier King Room,1.4 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Hyatt House New York/Chelsea,"4,802",543,5,Chelsea,8.1,Very Good,NaN,Free,Yes,Studio King Suite with Kitchen,2.5 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Pod 39,"3,195","5,995",5,Murray Hill,8.1,Very Good,"3,759",FREE,No,Double Room,2.1 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Hilton New York Times Square,"4,017",90,5,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room,1.4 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hotel Belleclaire Central Park,"4,853","2,258",5,Upper West Side,8.1,Very Good,NaN,FREE,No,Standard 1 Full,1.6 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hilton Garden Inn New York Times Square South,"4,366","2,694",5,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,King Room,1.8 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Times Square EDITION New York,"7,060",676,5,Manhattan,8.5,Very Good,NaN,FREE,No,Queen Room,1 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,citizenM New York Bowery,"4,493","2,183",5,Lower East Side,8.8,Excellent,NaN,FREE,No,King Room,5.4 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"6,315","3,969",5,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,Double Room with Two Double Beds,2.1 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,citizenM New York Times Square,"5,061","2,751",5,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,Hotel Lucerne,"4,676",997,5,Upper West Side,8.5,Very Good,"5,501",Free,Yes,Deluxe Double Room,1.7 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"4,489",306,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Studio,1.9 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,SIXTY SoHo,"5,677",733,5,SoHo,8.2,Very Good,"7,096",FREE,No,Superior Queen Room,5.2 km ,Subway Access,5
24/03/2023,28/03/2023,6,5,"Hotel Indigo NYC Financial District, an IHG Hotel","3,277",83,5,Wall Street - Financial District,8.8,Excellent,NaN,Not Free,Yes,King Room - Hearing Accessible/Non-Smoking,7.2 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,Four Points by Sheraton Midtown - Times Square,"4,375","1,875",5,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
24/03/2023,28/03/2023,6,5,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,987","3,023",5,Chelsea,7.9,Good,NaN,Not Free,Yes,Twin Room - Disability Access/Hearing Accessible,2.4 km ,Subway Access,3
24/03/2023,28/03/2023,6,5,"Holiday Inn Express - Times Square South, an IHG Hotel","4,392","3,280",5,Manhattan,7.7,Good,NaN,Not Free,Yes,King Room - Non-Smoking,2 km ,Subway Access,3
