check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
2023-03-17,2023-03-18,1,2,SpringHill Suites by Marriott New York Manhattan/Times Square South,"1,972","4,124",2,Hell's Kitchen,8.0,Very Good,NaN,Not Free,Yes,1 Queen Bed,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hampton Inn Manhattan-35th St Empire State Bldg,"2,067","3,450",2,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,2 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Motto by Hilton New York City Chelsea,"1,899","1,204",2,Chelsea,8.8,Excellent,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,5
2023-03-17,2023-03-18,1,2,Sofitel New York,"2,468",522,2,Manhattan,7.5,Good,NaN,Not Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Dream Midtown,"1,880",664,2,Manhattan,7.5,Good,NaN,Not Free,Yes,Queen Room,400 m ,Subway Access,4
2023-03-17,2023-03-18,1,2,Embassy Suites By Hilton New York Manhattan Times Square,"2,482","4,123",2,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"The Jewel Hotel, New York","2,265","1,653",2,Manhattan,8.5,Very Good,NaN,Not Free,Yes,Premier Room,1 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"Holiday Inn Express New York City Chelsea, an IHG Hotel","2,155","3,019",2,Chelsea,7.9,Good,NaN,Not Free,Yes,Room Selected at Check-In,2.4 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,Hilton Garden Inn New York/Midtown Park Avenue,"1,906",865,2,Manhattan,8.0,Very Good,NaN,Not Free,Yes,King Room,2.4 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,"Le Meridien New York, Central Park by Marriott","2,778",431,2,Manhattan,7.2,Good,NaN,Not Free,Yes,"Guest Room, 1 King, Cozy King",500 m ,Subway Access,5
2023-03-17,2023-03-18,1,2,Hyatt Place New York/Midtown-South,"2,559","2,156",2,Manhattan,8.1,Very Good,NaN,Not Free,Yes,King Room - Mobility Accessible,2 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,The Shelburne Sonesta New York,"1,631","1,154",2,Murray Hill,7.9,Good,"1,989",Not Free,Yes,Queen Room,2.2 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,The James New York - NoMad,"1,908",517,2,NoMad,8.1,Very Good,"2,009",Not Free,Yes,Queen Room - Disability Access,2.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Empire Hotel,"3,035","2,512",2,Upper West Side,6.8,Review score,NaN,Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
2023-03-17,2023-03-18,1,2,Dylan Hotel NYC,"2,175","2,337",2,Murray Hill,7.8,Good,"2,559",Not Free,Yes,Executive Room,1.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"Candlewood Suites NYC -Times Square, an IHG Hotel","2,009","1,369",2,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Queen Studio,1.6 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,"Club Quarters Hotel Grand Central, New York","2,361","2,322",2,Midtown East,8.0,Very Good,NaN,Not Free,Yes,Standard Queen Room,1.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"Marriott Vacation Club Pulse, New York City","2,998",121,2,Manhattan,8.9,Excellent,NaN,Not Free,Yes,Queen Room with Transfer Shower - Mobility Accessible,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,The Moore,"2,243",867,2,Chelsea,8.5,Very Good,"2,493",Not Free,Yes,View Queen,3 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Nolitan Hotel SoHo - New York,"2,364","1,152",2,SoHo,7.9,Good,NaN,Not Free,Yes,Deluxe Queen Room,5.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Times Square EDITION New York,"3,189",676,2,Manhattan,8.5,Very Good,NaN,Not Free,Yes,Queen Room,1 km ,Subway Access,5
2023-03-17,2023-03-18,1,2,Ink 48 Hotel,"2,639","1,326",2,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,King Room,1.2 km ,,4
2023-03-17,2023-03-18,1,2,M Social Hotel Times Square New York,"3,027","5,622",2,Manhattan,8.4,Very Good,"3,255",Not Free,Yes,Social City View King,0.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"Club Quarters Hotel Times Square, New York","2,434","2,525",2,Manhattan,7.8,Good,NaN,Not Free,Yes,Standard Queen Room,1.3 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,SoHo 54,"1,825","1,551",2,SoHo,6.8,Review score,NaN,Not Free,Yes,TriBeCa King,5.3 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,Lotte New York Palace,"4,380",328,2,Midtown East,8.1,Very Good,NaN,Not Free,Yes,Superior Room with King Bed,1.3 km ,Subway Access,5
2023-03-17,2023-03-18,1,2,"The Lexington Hotel, Autograph Collection","2,045",337,2,Midtown East,7.9,Good,NaN,Not Free,Yes,Queen Room,1.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hampton Inn Times Square Central,"2,177","2,266",2,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room - Disability Access/Hearing Accessible,1.5 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,NoMo SoHo,"2,105",534,2,SoHo,7.3,Good,NaN,Not Free,Yes,Classic King,5.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"2,467","4,553",2,Hell's Kitchen,7.6,Good,NaN,Not Free,Yes,King Room,1.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hyatt Grand Central New York,"2,177","1,198",2,Midtown East,7.3,Good,NaN,Not Free,Yes,Queen Room,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,La Quinta by Wyndham Time Square South,"2,006","2,099",2,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room - Non-Smoking,1.7 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,The Evelyn NoMad,"2,273","2,611",2,NoMad,7.6,Good,NaN,Not Free,Yes,Superior Queen Room,2.7 km ,Subway Access,5
2023-03-17,2023-03-18,1,2,SIXTY SoHo,"2,778",729,2,SoHo,8.3,Very Good,NaN,Not Free,Yes,Superior Queen Room,5.2 km ,Subway Access,5
2023-03-17,2023-03-18,1,2,Renaissance New York Chelsea Hotel,"2,229",540,2,Chelsea,7.8,Good,NaN,Not Free,Yes,"Guest Room, 1 King",2.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hilton Garden Inn New York Times Square South,"2,339","2,687",2,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,Park Central,"2,309","2,590",2,Manhattan,7.6,Good,NaN,Not Free,Yes,King Room - Disability Access,400 m ,Subway Access,4
2023-03-17,2023-03-18,1,2,Paramount Hotel Times Square,"1,459","2,484",2,Manhattan,6.5,Review score,NaN,Not Free,Yes,Double Room,1 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,DoubleTree by Hilton New York Times Square South,"2,265","4,443",2,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,The Time New York,"2,037","1,203",2,Manhattan,7.5,Good,NaN,Not Free,Yes,Petite Full Room,0.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hilton Garden Inn New York Times Square North,"2,302","2,340",2,Manhattan,7.7,Good,NaN,Not Free,Yes,King Room,1.3 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Freehand New York,"1,715","1,175",2,Gramercy,7.9,Good,NaN,Not Free,Yes,Premium Queen,3.1 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hyatt Centric Times Square New York,"2,669",622,2,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,1.2 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Millennium Hilton New York One UN Plaza,"2,045","2,219",2,Midtown East,7.8,Good,NaN,Not Free,Yes,King Room,2.2 km ,,4
2023-03-17,2023-03-18,1,2,The Belvedere Hotel,"2,302","3,683",2,Hell's Kitchen,8.0,Very Good,NaN,Not Free,Yes,Standard King Room,0.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel","2,815","1,430",2,Manhattan,7.7,Good,NaN,Not Free,Yes,Traditional King Room - Non-Smoking,0.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Hampton Inn Manhattan/Downtown- Financial District,"1,642",668,2,Wall Street - Financial District,7.6,Good,NaN,Not Free,Yes,Queen Room,7.7 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,HGU New York,"2,236","1,529",2,Manhattan,7.4,Good,NaN,Not Free,Yes,Queen Deluxe,2.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,"Martinique New York on Broadway, Curio Collection by Hilton","1,972",582,2,Manhattan,8.1,Very Good,NaN,Not Free,Yes,Queen Room - Mobility Accessible,2.3 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"2,302",304,2,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Studio,1.9 km ,Subway Access,3
2023-03-17,2023-03-18,1,2,Iberostar 70 Park Avenue,"2,214",531,2,Murray Hill,8.3,Very Good,NaN,Not Free,Yes,Queen Deluxe,2 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,W New York - Times Square,"2,998",891,2,Manhattan,7.7,Good,NaN,Not Free,Yes,Wonderful King Room with City View and Adapted Tub - Mobility and Hearing Accessible,1 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Grayson Hotel,"2,324",52,2,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Aliz Hotel Times Square,"2,251","3,598",2,Hell's Kitchen,7.8,Good,"2,501",Not Free,Yes,King Room,1.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,2,Park Lane New York,"3,047","1,661",2,Manhattan,8.4,Very Good,"3,585",Not Free,Yes,Park Lane King,0.6 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,Pestana Park Avenue,"2,408",821,3,Murray Hill,8.5,Very Good,"4,014",Not Free,Yes,Classic Room - Disability Access,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Pod Times Square,"2,078","12,852",3,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,Bunk Pod,1.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Cloud One New York-Downtown,"2,225",571,3,Wall Street - Financial District,8.3,Very Good,NaN,Not Free,Yes,Standard King Room,7 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,TownePlace Suites by Marriott New York Manhattan/Chelsea,"2,628","2,408",3,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,U Hotel Fifth Avenue I Empire State Building,"1,900","1,707",3,Manhattan,7.9,Good,"2,235",Not Free,Yes,Queen Room,2.1 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Hampton Inn Manhattan Times Square North,"2,738","2,669",3,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,Queen Room,0.6 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Millennium Hotel Broadway Times Square,"2,220","5,914",3,Manhattan,7.0,Good,"2,612",Not Free,Yes,Queen Room with Bath Tub - Hearing/Mobility Accessible,1.3 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hyatt Union Square New York,"2,738",250,3,Union Square,7.7,Good,NaN,Not Free,Yes,King Room - Courtyard View,3.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Millennium Downtown New York,"2,011","3,624",3,Wall Street - Financial District,7.3,Good,"2,365",Not Free,Yes,Superior King Room,6.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,MOXY NYC Times Square,"2,471","8,730",3,Manhattan,8.0,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,SpringHill Suites by Marriott New York Manhattan Chelsea,"2,738","3,910",3,Chelsea,8.2,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hilton Garden Inn New York Central Park South-Midtown West,"2,819","5,527",3,Manhattan,7.1,Good,NaN,Not Free,Yes,King Room with Roll-In Shower - Disability Access,450 m ,Subway Access,4
2023-03-17,2023-03-18,1,3,Riu Plaza Manhattan Times Square,"3,241","6,626",3,Manhattan,8.6,Excellent,"4,502",Not Free,Yes,Deluxe Superior King with views,1 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hyatt Place New York City/Times Square,"2,848","15,092",3,Hell's Kitchen,7.6,Good,NaN,Not Free,Yes,King Room,1.7 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,"The New Yorker, A Wyndham Hotel","2,352","9,006",3,Hell's Kitchen,7.7,Good,NaN,Not Free,Yes,Standard Queen Room with View,2 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,TBA Times Square,"2,332","8,394",3,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Studio - Disability Access,1.6 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,SpringHill Suites by Marriott New York Manhattan/Times Square South,"2,185","4,124",3,Hell's Kitchen,8.0,Very Good,NaN,Not Free,Yes,1 Queen Bed,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Wingate by Wyndham New York Midtown South/5th Ave,"2,122","1,503",3,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room - Non-Smoking,1.9 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Hyatt Place NYC Chelsea,"3,045","6,649",3,Chelsea,8.0,Very Good,NaN,Not Free,Yes,Double Room with Skyline View,2.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hotel 32 32,"2,724",745,3,Manhattan,6.8,Review score,"3,633",Not Free,Yes,Double Studio with balcony,2.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Warwick New York,"2,841","4,417",3,Manhattan,7.8,Good,NaN,Not Free,Yes,Premier King Bed,0.7 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Manhattan at Times Square,"2,274","4,077",3,Manhattan,5.6,Review score,"3,031",Not Free,Yes,Standard Queen Room,0.7 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,11 Howard,"2,702",303,3,SoHo,7.3,Good,NaN,Not Free,Yes,Queen Room,5.6 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,Sheraton Tribeca New York Hotel,"2,335","2,433",3,Tribeca,7.6,Good,NaN,Not Free,Yes,Standard King Room,5.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Courtyard New York Downtown Manhattan/Financial District,"2,078",598,3,Wall Street - Financial District,7.3,Good,NaN,Not Free,Yes,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Moxy NYC Chelsea,"2,694","3,726",3,Chelsea,8.3,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Fairfield Inn by Marriott New York Manhattan/Financial District,"2,372","2,272",3,Wall Street - Financial District,7.4,Good,NaN,Not Free,Yes,Queen Room,7.2 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Courtyard by Marriott New York Manhattan/Central Park,"3,948","3,323",3,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
2023-03-17,2023-03-18,1,3,Motto by Hilton New York City Chelsea,"2,592","1,204",3,Chelsea,8.8,Excellent,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,Soho Grand Hotel,"3,618","1,228",3,SoHo,8.3,Very Good,NaN,Not Free,Yes,Soho King Room,5.5 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,"InterContinental New York Barclay Hotel, an IHG Hotel","3,178",897,3,Midtown East,8.0,Very Good,NaN,Not Free,Yes,Classic Double Room,1.5 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"2,518","5,195",3,Hell's Kitchen,8.0,Very Good,NaN,Not Free,Yes,1 King Bed,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Belvedere Hotel,"2,530","3,683",3,Hell's Kitchen,8.0,Very Good,"2,811",Not Free,Yes,Standard King Room,0.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hampton Inn Manhattan-35th St Empire State Bldg,"2,716","3,450",3,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,2 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Evelyn NoMad,"2,819","2,611",3,NoMad,7.6,Good,NaN,Not Free,Yes,Superior Queen Room,2.7 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,"Crowne Plaza Times Square Manhattan, an IHG Hotel","3,545","1,430",3,Manhattan,7.7,Good,NaN,Not Free,Yes,Traditional King Room - Non-Smoking,0.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Square Hotel at Times Square,"2,665","2,375",3,Manhattan,7.0,Good,NaN,Not Free,Yes,Accessible Room 1 Queen Bed,0.8 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Pod 39,"2,042","5,985",3,Murray Hill,8.1,Very Good,NaN,Not Free,Yes,Bunk Bed Room,2.1 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Pestana Park Avenue,"2,408",821,3,Murray Hill,8.5,Very Good,"4,014",Not Free,Yes,Classic Room - Disability Access,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,M Social Hotel Times Square New York,"3,520","5,622",3,Manhattan,8.4,Very Good,"3,911",Not Free,Yes,Social City View King,0.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Royalton Park Avenue,"2,694",972,3,NoMad,8.2,Very Good,NaN,Not Free,Yes,Superior Queen Room,2.7 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,Pod 51,"1,932","7,058",3,Midtown East,7.8,Good,NaN,Not Free,Yes,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Nolitan Hotel SoHo - New York,"2,493","1,152",3,SoHo,7.9,Good,"2,932",Not Free,Yes,Deluxe Queen Room,5.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,NoMo SoHo,"2,512",534,3,SoHo,7.3,Good,"2,791",Not Free,Yes,Classic King,5.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hilton Garden Inn New York/Midtown Park Avenue,"2,419",865,3,Manhattan,8.0,Very Good,NaN,Not Free,Yes,King Room - Hearing Accessible,2.4 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Sofitel New York,"3,262",522,3,Manhattan,7.5,Good,NaN,Not Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hilton Garden Inn New York - Times Square Central,"3,226","1,546",3,Manhattan,7.6,Good,NaN,Not Free,Yes,Queen Room with City View,1.5 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"2,628",54,3,Flatiron District,8.1,Very Good,NaN,Not Free,Yes,"Studio, 1 King",3.1 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Royalton New York,"3,178","1,393",3,Manhattan,7.6,Good,NaN,Not Free,Yes,Standard Queen Room,1.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Ink 48 Hotel,"3,216","1,326",3,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,King Room,1.2 km ,,4
2023-03-17,2023-03-18,1,3,YOTEL New York Times Square,"2,638","3,810",3,Hell's Kitchen,7.1,Good,"3,298",Not Free,Yes,Skyline View,1.5 km ,,4
2023-03-17,2023-03-18,1,3,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"2,625",304,3,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Studio,1.9 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Ace Hotel New York,"2,431","1,030",3,NoMad,7.9,Good,NaN,Not Free,Yes,Single Room,2.5 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,HGU New York,"2,508","1,529",3,Manhattan,7.4,Good,"2,951",Not Free,Yes,Queen Deluxe,2.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,"Club Quarters Hotel Times Square, New York","2,956","2,525",3,Manhattan,7.8,Good,"3,112",Not Free,Yes,Standard Queen Room,1.3 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Renaissance New York Chelsea Hotel,"2,639",540,3,Chelsea,7.8,Good,NaN,Not Free,Yes,"Guest Room, 1 King",2.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Time New York,"2,570","1,203",3,Manhattan,7.5,Good,NaN,Not Free,Yes,Petite Full Room,0.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Shelburne Sonesta New York,"2,143","1,154",3,Murray Hill,7.9,Good,"2,613",Not Free,Yes,Queen Room,2.2 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Dylan Hotel NYC,"2,748","2,337",3,Murray Hill,7.8,Good,"3,435",Not Free,Yes,Executive Room,1.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Dream Midtown,"2,429",664,3,Manhattan,7.5,Good,NaN,Not Free,Yes,Queen Room,400 m ,Subway Access,4
2023-03-17,2023-03-18,1,3,Aliz Hotel Times Square,"2,782","3,598",3,Hell's Kitchen,7.8,Good,"3,091",Not Free,Yes,King Room,1.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Park Terrace Hotel,"3,435","2,396",3,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Omni Berkshire Place,"3,106",531,3,Midtown East,8.7,Excellent,NaN,Not Free,Yes,Deluxe King Room,1.1 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,CIVILIAN Hotel,"3,545","1,227",3,Hell's Kitchen,8.5,Very Good,NaN,Not Free,Yes,Double Room,0.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,1 Hotel Central Park,"5,108",489,3,Manhattan,8.4,Very Good,"8,962",Not Free,Yes,Queen Room,0.6 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,Park Central,"2,892","2,590",3,Manhattan,7.6,Good,NaN,Not Free,Yes,King Room - Disability Access,400 m ,Subway Access,4
2023-03-17,2023-03-18,1,3,The Moore,"2,851",867,3,Chelsea,8.5,Very Good,NaN,Not Free,Yes,View Queen,3 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,DoubleTree by Hilton New York Times Square South,"2,811","4,443",3,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,"Holiday Inn Express New York City Chelsea, an IHG Hotel","2,738","3,019",3,Chelsea,7.9,Good,NaN,Not Free,Yes,Room Selected at Check-In,2.4 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Embassy Suites By Hilton New York Manhattan Times Square,"3,174","4,123",3,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hilton Garden Inn New York Times Square South,"2,885","2,687",3,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,MUSEUM MILE by CENTRAL PARK,"1,149",0,3,East Harlem,0,NaN,NaN,Not Free,Yes,Double Room with Shared Bathroom,3.8 km ,Subway Access,Error
2023-03-17,2023-03-18,1,3,Residence Inn New York Downtown Manhattan/Financial District,"2,262",346,3,Wall Street - Financial District,7.5,Good,NaN,Not Free,Yes,"Studio, 1 King",7.1 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Arlo NoMad,"3,127","2,418",3,NoMad,8.1,Very Good,NaN,Not Free,Yes,Bunk Room - ADA,2.4 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,Hotel 48LEX New York,"2,603",302,3,Midtown East,7.1,Good,"3,471",Not Free,Yes,Queen Studio,1.6 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,"The Draper New York, Tapestry Collection by Hilton","3,508","1,028",3,Manhattan,8.4,Very Good,NaN,Not Free,Yes,Premium King Room with City View,1.9 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,The Benjamin Royal Sonesta New York,"2,748",587,3,Midtown East,7.6,Good,"3,435",Not Free,Yes,Queen Room,1.5 km ,Subway Access,5
2023-03-17,2023-03-18,1,3,"Candlewood Suites NYC -Times Square, an IHG Hotel","2,555","1,369",3,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Queen Studio - Disability Access,1.6 km ,Subway Access,3
2023-03-17,2023-03-18,1,3,Hyatt Grand Central New York,"2,947","1,198",3,Midtown East,7.3,Good,NaN,Not Free,Yes,Queen Room,1.9 km ,Subway Access,4
2023-03-17,2023-03-18,1,3,"Club Quarters Hotel Grand Central, New York","3,017","2,322",3,Midtown East,8.0,Very Good,NaN,Not Free,Yes,Standard Queen Room,1.8 km ,Subway Access,4
